CLUSTER,NAME,MEM.SHIP
5,mmu-miR-151-3p_hy,0.084627136907171
5,mmu-miR-5099_hy,0.112191865917451
5,mmu-miR-6967-3p_hy,0.217185683007705
5,mmu-miR-17-5p_hy,0.0747069221086878
5,mmu-miR-7065-5p_hy,0.16081877823693
5,mmu-miR-7117-5p_hy,0.136132775002649
5,mmu-miR-135a-5p_hy,0.119693375177685
5,mmu-miR-203-3p_hy,0.118369933703993
5,mmu-miR-190a-3p_hy,0.233943487528952
5,mmu-miR-107-5p_hy,0.0926759110239548
5,mmu-miR-7048-3p_hy,0.152107206216598
5,mmu-miR-879-3p_hy,0.0568000762061461
5,mmu-miR-6976-5p_hy,0.134511561862057
5,mmu-miR-669h-3p_hy,0.145434461413997
5,mmu-miR-488-5p_hy,0.129785580939117
5,mmu-miR-7036a-5p_hy,0.106708339939337
5,mmu-miR-3089-3p_hy,0.21620692945868
5,mmu-miR-15a-5p_hy,0.0835112706619078
5,mmu-miR-19a-3p_hy,0.0499732241652081
5,mmu-miR-3110-5p_hy,0.0851017988023249
5,mmu-miR-3061-3p_hy,0.0706808885625864
5,mmu-miR-3963_hy,0.192352348215863
5,mmu-miR-6984-5p_hy,0.12908627753789
5,mmu-miR-3059-3p_hy,0.178535464451991
5,mmu-miR-511-3p_hy,0.10136411817386
5,mmu-miR-6715-3p_hy,0.115913801526952
5,mmu-let-7b-3p_hy,0.0841894272017962
5,mmu-miR-203-5p_hy,0.122981192864453
5,mmu-miR-15a-3p_hy,0.0521164699357159
5,mmu-miR-181a-5p_hy,0.0568319475794986
5,mmu-miR-7021-5p_hy,0.0592988565233883
5,mmu-let-7c-1-3p_hy,0.0899295793508964
5,mmu-miR-133a-5p_hy,0.0851786756103933
5,mmu-miR-15b-3p_hy,0.266066150639033
5,mmu-miR-210-3p_hy,0.0563964258312675
5,mmu-miR-12191-3p_plx,0.250614143685204
5,mmu-miR-6932-5p_plx,0.0905621314575349
5,mmu-miR-3470b_hi2,0.0599845301521354
5,mmu-miR-467c-3p_hi2,0.190570015962
5,mmu-miR-7051-5p_hi2,0.0785101125801718
5,mmu-miR-341-3p_hi2,0.0617410242661351
5,mmu-miR-7061-5p_hi2,0.102085884686484
5,mmu-let-7d-5p_hi2,0.104764240022111
5,mmu-let-7g-5p_hi2,0.0917970218643367
5,mmu-miR-7b-3p_hi2,0.226581726887448
5,mmu-let-7a-5p_hi2,0.15810162203171
5,mmu-miR-495-5p_hi2,0.201830542278713
5,mmu-miR-128-1-5p_vis,0.25388718412368
5,mmu-miR-7063-5p_vis,0.173856279998331
5,mmu-miR-6984-3p_vis,0.185784954383517
5,mmu-miR-7653-3p_vis,0.14653639218519
5,mmu-miR-7028-5p_vis,0.210255441058454
5,mmu-miR-26a-1-3p_vis,0.45719142919166
5,mmu-miR-6947-5p_vis,0.138698018874487
5,mmu-miR-466f-5p_ent,0.22886097723857
5,mmu-miR-466f_ent,0.245150084003954
5,mmu-miR-690_ent,0.131800023243793
5,mmu-miR-451a_ent,0.506449475988287
5,mmu-miR-551b-5p_ent,0.0716776447441628
5,mmu-miR-5099_ent,0.423325433327999
5,mmu-miR-7047-3p_ent,0.147254367773301
5,mmu-miR-652-3p_ent,0.216584570217691
5,mmu-miR-378a-3p_ent,0.115460118104539
5,mmu-miR-378c_ent,0.128823933180924
5,mmu-miR-6942-5p_ent,0.295100549761193
5,mmu-miR-125a-3p_ent,0.161617158469972
5,mmu-miR-23a-5p_ent,0.205314645966951
5,mmu-miR-6926-5p_ent,0.206954869046424
5,mmu-miR-504-3p_ent,0.142505180252789
5,mmu-miR-214-3p_ent,0.244528772190073
5,mmu-miR-3535_ent,0.0722991753191647
5,mmu-miR-5132-5p_ent,0.100143669413452
5,mmu-miR-6944-5p_ent,0.136385651935213
5,mmu-miR-328-5p_ent,0.306614327028505
5,mmu-miR-423-5p_ent,0.0975373400035865
5,mmu-miR-299b-3p_ent,0.117100114704298
5,mmu-miR-194-2-3p_ent,0.0725150626104699
5,mmu-miR-6908-3p_ent,0.339054011681481
5,mmu-miR-1966-3p_ent,0.213061170853004
5,mmu-miR-3087-5p_ent,0.237982198995038
5,mmu-miR-7061-3p_ent,0.652914951026903
5,mmu-miR-193b-5p_ent,0.0741794048866017
5,mmu-miR-3572-3p_ent,0.0955189116857586
5,mmu-miR-6979-3p_ent,0.288588036627504
5,mmu-miR-7017-5p_ent,0.0680009152023273
5,mmu-miR-199a-3p_ent,0.144288777630872
5,mmu-miR-199b-3p_ent,0.141997657313537
5,mmu-miR-6975-3p_ent,0.150997486725305
5,mmu-miR-7006-3p_pon,0.106588487244284
5,mmu-let-7j_pon,0.0656090982373614
5,mmu-miR-26a-5p_pon,0.18743836684273
5,mmu-miR-26b-5p_pon,0.194729822269229
5,mmu-miR-465a-3p_pon,0.16486068197183
5,mmu-miR-465b-3p_pon,0.16486068197183
5,mmu-miR-465c-3p_pon,0.165809821248482
5,mmu-miR-672-5p_pon,0.125013101992134
5,mmu-miR-34c-3p_pon,0.279229135550259
5,mmu-miR-1187_pon,0.325214571541439
5,mmu-miR-151-5p_pon,0.149693485997065
5,mmu-miR-3093-3p_pon,0.0950636549745845
5,mmu-miR-3098-5p_cer,0.0715639036895852
5,mmu-miR-181c-5p_cer,0.108664127077769
5,mmu-miR-690_cer,0.15124177513351
5,mmu-miR-669e-5p_cer,0.0888624236419009
5,mmu-miR-7664-3p_cer,0.0800473550702906
5,mmu-miR-409-3p_cer,0.081593130451036
5,mmu-miR-5099_cer,0.281332411555584
5,mmu-miR-410-5p_cer,0.181574229179295
5,mmu-miR-544-3p_cer,0.0805655556025485
5,mmu-miR-7658-3p_cer,0.131376480973455
5,mmu-miR-3970_cer,0.133026002337321
5,mmu-miR-3078-3p_cer,0.177800346727464
5,mmu-miR-26a-5p_cer,0.136505432171837
5,mmu-miR-6959-5p_cer,0.0888885546358563
5,mmu-miR-125a-3p_cer,0.112391587586276
5,mmu-miR-760-3p_cer,0.3782153299642
5,mmu-miR-5132-5p_cer,0.15177441325619
5,mmu-miR-488-5p_cer,0.0946779783234667
5,mmu-miR-12185-3p_cer,0.252866600947025
5,mmu-miR-382-5p_cer,0.113052109647998
5,mmu-miR-7084-5p_cer,0.0789743132863004
5,mmu-miR-758-5p_cer,0.309362485601758
5,mmu-miR-7015-5p_cer,0.182294721806034
5,mmu-miR-103-3p_cer,0.11346084776874
5,mmu-miR-141-3p_cer,0.1918735147943
5,mmu-miR-7648-3p_cer,0.134892767156947
5,mmu-miR-181a-5p_cer,0.0949807034678826
5,mmu-miR-6979-3p_cer,0.312182663226684
5,mmu-miR-7039-5p_cer,0.0791450258485194
5,mmu-miR-7b-3p_cer,0.167193648712485
5,mmu-miR-3066-5p_cer,0.12455745110468
5,mmu-miR-323-5p_cer,0.0943036226003007
5,mmu-miR-496a-5p_cer,0.372228157563692
5,mmu-miR-1958_cer,0.150408215416452
5,mmu-miR-3473a_med,0.198353074851096
5,mmu-miR-3473b_med,0.197251712349104
5,mmu-miR-144-3p_med,0.244671492540718
5,mmu-miR-7669-3p_med,0.207060770680756
5,mmu-miR-370-3p_med,0.0469557956938046
5,mmu-miR-1934-3p_med,0.218638839604771
5,mmu-miR-7115-5p_med,0.345262836741295
5,mmu-miR-7653-5p_med,0.167461250513829
5,mmu-miR-7009-5p_med,0.252014605024878
5,mmu-miR-3072-5p_med,0.172446429713714
5,mmu-miR-1968-5p_med,0.154247031538983
6,mmu-miR-7038-5p_olf,0.119828011608668
6,mmu-miR-669f-3p_cor,0.102020361493307
6,mmu-miR-3102-5p.2-5p_cor,0.0659093831569608
6,mmu-miR-3073a-5p_cor,0.0682830629495142
6,mmu-miR-466k_cp,0.0894570388912863
6,mmu-miR-708-3p_cp,0.0987341343139845
6,mmu-miR-107-5p_cp,0.073459430321223
6,mmu-miR-200a-3p_cp,0.123769239277305
6,mmu-miR-7021-5p_cp,0.101372555439407
6,mmu-miR-301b-3p_cc,0.0736082788141806
6,mmu-miR-3062-5p_cc,0.119723456481576
6,mmu-miR-3101-3p_cc,0.112657318109099
6,mmu-miR-672-3p_th,0.0944548434667291
6,mmu-miR-6991-3p_th,0.0722913942884284
6,mmu-miR-192-5p_th,0.081656469120641
6,mmu-miR-3552_th,0.119786361028662
6,mmu-miR-103-2-5p_hi,0.0856474196816109
6,mmu-miR-6967-5p_hi,0.0834425143697442
6,mmu-miR-322-3p_hy,0.0843235859680524
6,mmu-miR-466m-3p_hy,0.0735914906458743
6,mmu-miR-669b-5p_hi2,0.13252836053608
6,mmu-miR-669h-5p_hi2,0.120789565739646
6,mmu-miR-301b-3p_hi2,0.123996116608063
6,mmu-miR-346-3p_hi2,0.117517491767302
6,mmu-miR-23a-5p_hi2,0.0460613875553716
6,mmu-miR-879-5p_hi2,0.067659762961149
6,mmu-miR-33-3p_hi2,0.10902224924776
6,mmu-miR-302d-3p_hi2,0.0742404425390241
6,mmu-miR-136-3p_hi2,0.0865391027358716
6,mmu-miR-3475-3p_vis,0.0788963926614389
6,mmu-miR-6952-5p_vis,0.0656613117388909
6,mmu-miR-7682-3p_vis,0.0720484783136852
6,mmu-miR-130b-3p_pon,0.12335156524188
6,mmu-miR-1306-5p_pon,0.130545758277393
6,mmu-miR-7656-5p_pon,0.082121359496109
6,mmu-miR-1966-3p_cer,0.0636017304234365
6,mmu-miR-7075-3p_med,0.0982918283848942
6,mmu-miR-7062-5p_med,0.106244477756903
7,mmu-miR-669o-5p_olf,0.176079395036619
7,mmu-miR-670-3p_olf,0.255910072674848
7,mmu-miR-212-3p_olf,0.161518414565202
7,mmu-miR-466f-5p_olf,0.361043161041485
7,mmu-miR-669c-3p_olf,0.384674823167683
7,mmu-miR-298-3p_olf,0.326062354145082
7,mmu-miR-466f_olf,0.361043161041485
7,mmu-miR-1951_olf,0.114722233910283
7,mmu-miR-466b-3p_olf,0.571465622772501
7,mmu-miR-466a-3p_olf,0.518522896321612
7,mmu-miR-466c-3p_olf,0.529890239119928
7,mmu-miR-466e-3p_olf,0.518522896321612
7,mmu-miR-466p-3p_olf,0.529890239119928
7,mmu-miR-1231-3p_olf,0.130441339357221
7,mmu-miR-20a-3p_olf,0.180954972616078
7,mmu-miR-7a-2-3p_olf,0.485418454729891
7,mmu-miR-130a-3p_olf,0.17762773683831
7,mmu-miR-135b-3p_olf,0.218998414681959
7,mmu-miR-7220-3p_olf,0.191882850940464
7,mmu-miR-1251-5p_olf,0.188306240502722
7,mmu-miR-17-5p_olf,0.370826560442682
7,mmu-miR-7117-3p_olf,0.131273715849892
7,mmu-miR-7674-3p_olf,0.101783745317407
7,mmu-miR-34c-3p_olf,0.216860751351804
7,mmu-miR-375-3p_olf,0.0861991473670307
7,mmu-miR-6922-3p_olf,0.190175306281191
7,mmu-miR-93-5p_olf,0.0853739537198637
7,mmu-miR-664-5p_olf,0.0950114324216962
7,mmu-miR-6997-5p_olf,0.186851258840783
7,mmu-miR-3474_olf,0.175027434655452
7,mmu-miR-106b-5p_olf,0.121656675780971
7,mmu-miR-3098-3p_olf,0.151505004878127
7,mmu-miR-92a-3p_olf,0.0639944784142408
7,mmu-miR-467c-5p_cor,0.240481874705045
7,mmu-miR-17-3p_cor,0.139592640763401
7,mmu-miR-344f-3p_cor,0.137843049137626
7,mmu-miR-298-5p_cor,0.226137562223761
7,mmu-miR-467e-5p_cor,0.349634333639635
7,mmu-miR-541-3p_cor,0.0886466223043109
7,mmu-miR-322-3p_cor,0.360907787672658
7,mmu-miR-541-5p_cor,0.762281622639021
7,mmu-miR-872-3p_cor,0.170285667769904
7,mmu-miR-1b-3p_cor,0.255791784368039
7,mmu-miR-6240_cor,0.0857894219498044
7,mmu-let-7j_cor,0.170837031900979
7,mmu-miR-30d-5p_cor,0.108930362876612
7,mmu-miR-7117-3p_cor,0.138180407330885
7,mmu-miR-9769-3p_cor,0.291704012036389
7,mmu-miR-190a-5p_cor,0.0934812326148782
7,mmu-miR-3095-3p_cor,0.390032405835022
7,mmu-let-7g-5p_cor,0.216195774227081
7,mmu-miR-1934-5p_cor,0.104830282868136
7,mmu-miR-466o-5p_cp,0.252595860139181
7,mmu-miR-297c-5p_cp,0.101422508976263
7,mmu-miR-493-5p_cp,0.155091103037566
7,mmu-miR-28a-3p_cp,0.0676384912146648
7,mmu-miR-12205-5p_cp,0.0888738411829838
7,mmu-miR-6936-5p_cp,0.0787487396935439
7,mmu-miR-376a-5p_cp,0.237182277716067
7,mmu-miR-679-3p_svz,0.0747923644861785
7,mmu-miR-466p-5p_svz,0.0946575781809723
7,mmu-miR-669k-5p_svz,0.528756770032158
7,mmu-miR-3070-3p_svz,0.270602718568379
7,mmu-miR-5627-5p_svz,0.482707030708023
7,mmu-miR-6987-5p_svz,0.135200303167952
7,mmu-miR-450a-2-3p_svz,0.589015670193288
7,mmu-miR-3083-5p_svz,0.124332425904864
7,mmu-miR-465a-3p_svz,0.304167690497963
7,mmu-miR-465b-3p_svz,0.304167690497963
7,mmu-miR-465c-3p_svz,0.304167690497963
7,mmu-miR-3094-5p_svz,0.110722138257485
7,mmu-miR-7026-5p_svz,0.139274766628363
7,mmu-miR-7028-5p_svz,0.111233374184828
7,mmu-miR-3473g_svz,0.0805092631687232
7,mmu-miR-8107_svz,0.102179078156273
7,mmu-miR-542-5p_cc,0.278234358778395
7,mmu-miR-466b-5p_cc,0.23037473864639
7,mmu-miR-466o-5p_cc,0.308629172690387
7,mmu-miR-212-3p_cc,0.249010142903972
7,mmu-miR-6941-5p_cc,0.112926305603424
7,mmu-miR-3102-5p.2-5p_cc,0.167708227867274
7,mmu-miR-466h-3p_cc,0.139136450753858
7,mmu-miR-450b-3p_cc,0.441200986520924
7,mmu-miR-500-5p_cc,0.453956981982636
7,mmu-miR-7075-3p_cc,0.192492553950196
7,mmu-miR-6970-5p_cc,0.142437269606314
7,mmu-miR-669d-5p_cc,0.432313521956349
7,mmu-miR-181b-2-3p_cc,0.134648807141053
7,mmu-miR-1251-3p_cc,0.254972327076505
7,mmu-miR-8093_cc,0.0438881141212047
7,mmu-miR-7065-5p_cc,0.307405444665428
7,mmu-miR-6982-5p_cc,0.079881640458489
7,mmu-miR-7002-5p_cc,0.304791597176999
7,mmu-miR-138-5p_cc,0.134447393989631
7,mmu-miR-6908-5p_cc,0.129568770629413
7,mmu-miR-7077-5p_cc,0.326277918454878
7,mmu-miR-1247-5p_cc,0.175696133407118
7,mmu-miR-466q_cc,0.0886264593512064
7,mmu-miR-466h-3p_th,0.508476255373294
7,mmu-miR-466m-3p_th,0.108087670789169
7,mmu-miR-466f-3p_th,0.553828826677881
7,mmu-miR-669d-5p_th,0.300920358724983
7,mmu-miR-351-3p_th,0.434322762245272
7,mmu-miR-7013-5p_th,0.227011449788963
7,mmu-miR-465a-3p_th,0.270240019011369
7,mmu-miR-465b-3p_th,0.270240019011369
7,mmu-miR-465c-3p_th,0.270240019011369
7,mmu-miR-5121_th,0.0416015312397132
7,mmu-miR-320-5p_th,0.106273890152828
7,mmu-miR-6919-5p_th,0.325431847157189
7,mmu-miR-7656-5p_th,0.16905423409579
7,mmu-miR-12202-3p_th,0.0967468381777806
7,mmu-miR-296-3p_hi,0.186249508867185
7,mmu-miR-6944-3p_hi,0.218535158230589
7,mmu-miR-351-3p_hi,0.570426547599364
7,mmu-miR-1949_hi,0.130370592180163
7,mmu-miR-200a-5p_hi,0.173362766326977
7,mmu-miR-30a-3p_hi,0.084221452421592
7,mmu-miR-467d-5p_hy,0.260318480173516
7,mmu-miR-669f-3p_hy,0.478185178427103
7,mmu-miR-466f-5p_hy,0.210772425146068
7,mmu-miR-466f_hy,0.196338288458525
7,mmu-miR-297a-3p_hy,0.346030244121861
7,mmu-miR-297b-3p_hy,0.346030244121861
7,mmu-miR-297c-3p_hy,0.346030244121861
7,mmu-miR-669a-3p_hy,0.297897377418125
7,mmu-miR-669o-3p_hy,0.297897377418125
7,mmu-miR-150-5p_hy,0.446090310849116
7,mmu-miR-505-5p_hy,0.213335168684583
7,mmu-miR-467e-3p_hy,0.124940830028118
7,mmu-miR-1927_hy,0.505599741746617
7,mmu-miR-6994-3p_hy,0.105758815065997
7,mmu-miR-5110_hy,0.616859940403471
7,mmu-miR-212-3p_plx,0.4211667555763
7,mmu-miR-3086-5p_plx,0.230281736138456
7,mmu-miR-1945_plx,0.233794262467336
7,mmu-miR-532-5p_plx,0.276262314877745
7,mmu-miR-7687-3p_plx,0.354227353349647
7,mmu-miR-3061-5p_plx,0.546277386304809
7,mmu-miR-8093_plx,0.274393387095422
7,mmu-miR-1197-5p_plx,0.417850738570885
7,mmu-miR-3083b-3p_plx,0.0646363118543328
7,mmu-miR-3100-5p_plx,0.34897390978476
7,mmu-miR-412-3p_plx,0.380146496308537
7,mmu-miR-7674-5p_plx,0.196954764387412
7,mmu-miR-7a-1-3p_plx,0.175323479294637
7,mmu-miR-9-5p_plx,0.25451642720688
7,mmu-miR-467c-5p_hi2,0.143654515054051
7,mmu-miR-466d-5p_hi2,0.307085973093914
7,mmu-miR-466n-5p_hi2,0.307085973093914
7,mmu-miR-18a-3p_hi2,0.3299775805319
7,mmu-miR-467e-5p_hi2,0.283833972432097
7,mmu-miR-18a-5p_hi2,0.232037496403353
7,mmu-miR-451a_hi2,0.127545877202872
7,mmu-miR-297c-5p_hi2,0.406721375944438
7,mmu-miR-412-5p_hi2,0.219193582527219
7,mmu-miR-467h_hi2,0.310933920750136
7,mmu-miR-425-3p_hi2,0.0756675450836713
7,mmu-miR-542-3p_hi2,0.337304989546776
7,mmu-miR-346-5p_hi2,0.285528926469354
7,mmu-miR-134-3p_hi2,0.0941780284699399
7,mmu-miR-31-3p_hi2,0.284813843583906
7,mmu-miR-1943-3p_hi2,0.432981755658043
7,mmu-miR-7224-3p_hi2,0.1749705235837
7,mmu-miR-205-5p_hi2,0.0717684068827667
7,mmu-miR-758-3p_hi2,0.179908035883416
7,mmu-miR-301a-5p_hi2,0.481391642078224
7,mmu-miR-6936-5p_hi2,0.0959538491236941
7,mmu-miR-3110-5p_hi2,0.0718007131973791
7,mmu-miR-3081-3p_hi2,0.117015337385723
7,mmu-let-7b-3p_hi2,0.252141453573887
7,mmu-let-7a-1-3p_hi2,0.173147470369518
7,mmu-let-7c-2-3p_hi2,0.173147470369518
7,mmu-miR-669e-5p_vis,0.0938331013174631
7,mmu-miR-3970_vis,0.151057829416984
7,mmu-miR-1934-5p_vis,0.0470386680591048
7,mmu-miR-6997-5p_vis,0.116464163550645
7,mmu-miR-669i_ent,0.404015434984778
7,mmu-miR-3086-5p_ent,0.269731963999934
7,mmu-miR-18b-5p_ent,0.121837509128455
7,mmu-miR-1197-5p_ent,0.300284838822647
7,mmu-miR-702-5p_ent,0.0933527890120844
7,mmu-miR-344f-3p_pon,0.650093888293424
7,mmu-miR-669f-3p_pon,0.47571856428186
7,mmu-miR-466b-5p_pon,0.480684408029335
7,mmu-miR-466o-5p_pon,0.501103769459881
7,mmu-miR-679-3p_pon,0.228634968740791
7,mmu-miR-669i_pon,0.272725897642261
7,mmu-miR-670-3p_pon,0.391131610894174
7,mmu-miR-466e-5p_pon,0.38262740629774
7,mmu-miR-466h-5p_pon,0.41593975629111
7,mmu-miR-466p-5p_pon,0.411084950030139
7,mmu-miR-541-3p_pon,0.187545787636776
7,mmu-miR-669c-3p_pon,0.429451508593589
7,mmu-miR-18a-5p_pon,0.620820659105623
7,mmu-miR-297a-5p_pon,0.45078112264821
7,mmu-miR-298-3p_pon,0.38957065238073
7,mmu-miR-409-5p_pon,0.383908602253853
7,mmu-miR-466a-5p_pon,0.315645579444523
7,mmu-miR-466d-3p_pon,0.226109980481428
7,mmu-miR-669b-5p_pon,0.479572510734464
7,mmu-miR-760-5p_pon,0.241662436159573
7,mmu-miR-1964-5p_pon,0.222483902952989
7,mmu-miR-466m-5p_pon,0.33058335255878
7,mmu-miR-7020-3p_pon,0.290987586909403
7,mmu-miR-3070-3p_pon,0.47597517932083
7,mmu-miR-669k-3p_pon,0.557099141356032
7,mmu-miR-297c-5p_pon,0.55807657702399
7,mmu-miR-669m-5p_pon,0.312384665748115
7,mmu-miR-188-3p_pon,0.629222088107447
7,mmu-miR-450a-5p_pon,0.701280908595402
7,mmu-miR-500-5p_pon,0.540814197489068
7,mmu-miR-5627-5p_pon,0.374032404174095
7,mmu-miR-3058-5p_pon,0.738366042663292
7,mmu-miR-322-5p_pon,0.534865378520574
7,mmu-miR-592-3p_pon,0.373612631840991
7,mmu-miR-676-5p_pon,0.558070787424155
7,mmu-miR-744-3p_pon,0.586285651642188
7,mmu-miR-3106-5p_pon,0.529588576203576
7,mmu-miR-673-3p_pon,0.336830126652843
7,mmu-miR-540-5p_pon,0.550437523149389
7,mmu-miR-669d-5p_pon,0.153439221941634
7,mmu-miR-181b-2-3p_pon,0.23240075981486
7,mmu-miR-7042-5p_pon,0.253217157413162
7,mmu-miR-1193-3p_pon,0.490105418695183
7,mmu-miR-186-3p_pon,0.5241882948209
7,mmu-miR-668-5p_pon,0.219820270662433
7,mmu-miR-6902-5p_pon,0.191945629453177
7,mmu-miR-1306-3p_pon,0.262884890717842
7,mmu-miR-137-5p_pon,0.157455009043375
7,mmu-miR-299a-3p_pon,0.230911098971423
7,mmu-miR-7042-3p_pon,0.0865173971776231
7,mmu-miR-3057-5p_pon,0.49810388470286
7,mmu-miR-1251-5p_pon,0.806964299493251
7,mmu-miR-301b-3p_pon,0.490116454200031
7,mmu-miR-544-3p_pon,0.809011188310085
7,mmu-miR-6540-5p_pon,0.591965161571048
7,mmu-miR-19b-1-5p_pon,0.210476306457674
7,mmu-miR-344i_pon,0.513044690456426
7,mmu-miR-6987-5p_pon,0.603596462462009
7,mmu-miR-708-3p_pon,0.704797872637526
7,mmu-miR-1251-3p_pon,0.179400890813385
7,mmu-miR-669p-3p_pon,0.2456741299382
7,mmu-miR-3085-5p_pon,0.261250257164244
7,mmu-miR-329-5p_pon,0.598973391505358
7,mmu-miR-5623-5p_pon,0.363884507919117
7,mmu-miR-582-3p_pon,0.403216697871577
7,mmu-miR-127-5p_pon,0.588338542518408
7,mmu-miR-135a-5p_pon,0.337440330658231
7,mmu-miR-19b-3p_pon,0.257327932758753
7,mmu-miR-21a-3p_pon,0.253660303362334
7,mmu-miR-300-5p_pon,0.412999370762073
7,mmu-miR-3072-3p_pon,0.490852934414527
7,mmu-miR-3105-5p_pon,0.437400751121043
7,mmu-miR-7029-3p_pon,0.359407571200294
7,mmu-miR-344d-3-5p_pon,0.214293595461701
7,mmu-miR-470-5p_pon,0.515303078042205
7,mmu-miR-188-5p_pon,0.384072543061611
7,mmu-miR-28a-5p_pon,0.417661306685208
7,mmu-miR-3475-5p_pon,0.15780826693703
7,mmu-miR-7668-5p_pon,0.236207890538013
7,mmu-miR-29b-2-5p_pon,0.133495309643881
7,mmu-miR-345-3p_pon,0.193815862629448
7,mmu-miR-7048-3p_pon,0.387120829918486
7,mmu-miR-7655-3p_pon,0.141300831141661
7,mmu-miR-217-3p_pon,0.188458920356313
7,mmu-miR-3083b-3p_pon,0.612204372803881
7,mmu-miR-30e-5p_pon,0.344461304432623
7,mmu-miR-3106-3p_pon,0.28569604706163
7,mmu-miR-362-5p_pon,0.57681895448366
7,mmu-miR-879-5p_pon,0.284091103837668
7,mmu-miR-100-3p_pon,0.285999487866315
7,mmu-miR-125b-2-3p_pon,0.119702760006735
7,mmu-miR-154-3p_pon,0.809859344687094
7,mmu-miR-669b-3p_pon,0.615745350600613
7,mmu-miR-344g-5p_pon,0.732211882471935
7,mmu-miR-500-3p_pon,0.300446653969714
7,mmu-miR-376a-3p_pon,0.580897280182873
7,mmu-miR-7063-3p_pon,0.208097941405214
7,mmu-miR-138-5p_pon,0.595452334287069
7,mmu-miR-3113-5p_pon,0.148344483697497
7,mmu-let-7g-3p_pon,0.299134481788798
7,mmu-miR-698-5p_pon,0.149662281661166
7,mmu-miR-216a-5p_pon,0.199350762098082
7,mmu-miR-1a-1-5p_pon,0.201851683258474
7,mmu-miR-3085-3p_pon,0.177443159024342
7,mmu-miR-5132-3p_pon,0.0733063421636712
7,mmu-miR-758-3p_pon,0.509609117121595
7,mmu-miR-701-5p_pon,0.124535282931282
7,mmu-miR-1298-3p_pon,0.487033501565015
7,mmu-miR-9b-5p_pon,0.0743973765009008
7,mmu-miR-297b-5p_pon,0.419977454173769
7,mmu-miR-1197-3p_pon,0.398413047257145
7,mmu-miR-20b-5p_pon,0.446749245303947
7,mmu-miR-3110-5p_pon,0.140216507955496
7,mmu-miR-6990-3p_pon,0.513044690456426
7,mmu-miR-758-5p_pon,0.195481755888739
7,mmu-miR-497a-3p_pon,0.251907134023063
7,mmu-miR-98-3p_pon,0.324995869300789
7,mmu-miR-491-3p_pon,0.207481503432358
7,mmu-miR-3088-3p_pon,0.351562253727683
7,mmu-miR-6908-3p_pon,0.617208869796511
7,mmu-miR-6954-5p_pon,0.473362534342266
7,mmu-miR-7026-5p_pon,0.123188166003968
7,mmu-miR-136-5p_pon,0.27180423730068
7,mmu-miR-344g-3p_pon,0.652946342681016
7,mmu-miR-5128_pon,0.349071890016478
7,mmu-miR-12206-5p_pon,0.334543430424013
7,mmu-miR-181a-1-3p_pon,0.133618416847602
7,mmu-miR-499-5p_pon,0.52701476951119
7,mmu-miR-6982-3p_pon,0.612204372803881
7,mmu-miR-1981-3p_pon,0.162050744779199
7,mmu-miR-101a-5p_pon,0.389075668569571
7,mmu-miR-26a-2-3p_pon,0.466799708033678
7,mmu-miR-335-3p_pon,0.439377098353285
7,mmu-miR-34a-3p_pon,0.337914069222093
7,mmu-miR-3572-3p_pon,0.294931896222715
7,mmu-miR-6979-3p_pon,0.558586921697361
7,mmu-miR-7012-5p_pon,0.156465674113792
7,mmu-miR-7031-3p_pon,0.276778246776383
7,mmu-miR-7116-3p_pon,0.276371973775376
7,mmu-miR-7236-3p_pon,0.167148734735495
7,mmu-miR-7666-3p_pon,0.241973246152467
7,mmu-miR-871-3p_pon,0.306563592320702
7,mmu-miR-582-5p_pon,0.817033887869509
7,mmu-miR-7073-5p_pon,0.0842821614240356
7,mmu-miR-1946b_pon,0.422597210773835
7,mmu-let-7a-1-3p_pon,0.423325410297448
7,mmu-let-7c-2-3p_pon,0.423189741006997
7,mmu-miR-28b_pon,0.734548986852686
7,mmu-miR-340-5p_pon,0.497078293001272
7,mmu-miR-3547-5p_pon,0.575520436049374
7,mmu-miR-499-3p_pon,0.605015774961981
7,mmu-let-7f-2-3p_pon,0.359453138029012
7,mmu-miR-10a-5p_pon,0.285831156742562
7,mmu-miR-126a-5p_pon,0.35125287415888
7,mmu-miR-29c-5p_pon,0.485229481410094
7,mmu-miR-3544-5p_pon,0.612816949569535
7,mmu-miR-5620-5p_pon,0.531504320537516
7,mmu-miR-34a-5p_pon,0.521094471183374
7,mmu-miR-3102-5p.2-5p_med,0.198418785761894
7,mmu-miR-669k-5p_med,0.11609313295501
7,mmu-miR-222-5p_med,0.223686795395768
7,mmu-let-7k_med,0.5338763290028
7,mmu-miR-196a-5p_med,0.134199940474787
8,mmu-miR-466e-5p_olf,0.734226929742974
8,mmu-miR-466h-5p_olf,0.0882158956524177
8,mmu-miR-467a-5p_olf,0.0765337187309784
8,mmu-miR-467b-5p_olf,0.0781130649754128
8,mmu-miR-6928-3p_olf,0.149316407631171
8,mmu-miR-505-3p_olf,0.126463137728131
8,mmu-miR-5104b-5p_olf,0.0936345026069252
8,mmu-miR-6970-5p_olf,0.173216692982065
8,mmu-miR-135b-5p_olf,0.221087146191087
8,mmu-miR-128-1-5p_olf,0.146611148990547
8,mmu-miR-6936-3p_olf,0.264719627427575
8,mmu-miR-431-3p_olf,0.108401235769056
8,mmu-miR-6952-5p_olf,0.173311468780476
