Taqman miRNA primer name,Our name,miRNA grouping,bs.ChAT,bs.ChAT.1,bs.ChAT.2,bs.Syn,bs.Syn.1,bs.Syn.2,bs.GFAP,bs.GFAP.1,bs.GFAP.2,bs.Lyz2,bs.Lyz2.1,bs.Lyz2.2,sc.ChAT,sc.ChAT.1,sc.ChAT.2,sc.Syn,sc.Syn.1,sc.Syn.2,sc.GFAP,sc.GFAP.1,sc.GFAP.2,sc.Lyz2,sc.Lyz2.1,sc.Lyz2.2,bs.ago.Syn,bs.ago.ChAT,bs.ago.GFAP,bs.ago.Lyz2,sc.ago.Syn,sc.ago.ChAT,sc.ago.GFAP,sc.ago.Lyz2,mean_bs.ChAT,detectable_BS.ChAT,mean_bs.GFAP,detectable_BS.GFAP,mean_bs.Lyz2,detectable_BS.Lyz2,mean_bs.Syn,detectable_BS.Syn,mean_bs.ago,detectable_BS.ago,mean_sc.ChAT,detectable_SC.ChAT,mean_sc.GFAP,detectable_SC.GFAP,mean_sc.Lyz2,detectable_SC.Lyz2,mean_sc.Syn,detectable_SC.Syn,mean_sc.ago,detectable_SC.ago,pSI_BS.ChAT,pSI_BS.GFAP,pSI_BS.Lyz2,pSI_BS.Syn,pSI_BS.ago,pSI_SC.ChAT,pSI_SC.GFAP,pSI_SC.Lyz2,pSI_SC.Syn,pSI_SC.ago,log2FC_ChATvsGFAP_bs,adj.p.value_ChATvsGFAP_bs,log2FC_ChATvsLyz2_bs,adj.p.value_ChATvsLyz2_bs,log2FC_ChATvsSyn_bs,adj.p.value_ChATvsSyn_bs,log2FC_ChATvsago_bs,adj.p.value_ChATvsago_bs,log2FC_GFAPvsLyz2_bs,adj.p.value_GFAPvsLyz2_bs,log2FC_GFAPvsSyn_bs,adj.p.value_GFAPvsSyn_bs,log2FC_GFAPvsago_bs,adj.p.value_GFAPvsago_bs,log2FC_Lyz2vsSyn_bs,adj.p.value_Lyz2vsSyn_bs,log2FC_Lyz2vsago_bs,adj.p.value_Lyz2vsago_bs,log2FC_Synvsago_bs,adj.p.value_Synvsago_bs,log2FC_ChATvsGFAP_sc,adj.p.value_ChATvsGFAP_sc,log2FC_ChATvsLyz2_sc,adj.p.value_ChATvsLyz2_sc,log2FC_ChATvsSyn_sc,adj.p.value_ChATvsSyn_sc,log2FC_ChATvsago_sc,adj.p.value_ChATvsago_sc,log2FC_GFAPvsLyz2_sc,adj.p.value_GFAPvsLyz2_sc,log2FC_GFAPvsSyn_sc,adj.p.value_GFAPvsSyn_sc,log2FC_GFAPvsago_sc,adj.p.value_GFAPvsago_sc,log2FC_Lyz2vsSyn_sc,adj.p.value_Lyz2vsSyn_sc,log2FC_Lyz2vsago_sc,adj.p.value_Lyz2vsago_sc,log2FC_Synvsago_sc,adj.p.value_Synvsago_sc,Family Conservation?,pSI_BS.vs_non_neuron.Syn,pSI_SC.vs_non_neuron.Syn,pSI_BS.vs_non_neuron.ChAT,pSI_SC.vs_non_neuron.ChAT,0957 Ntg bs,0357 Ntg bs,0424 Ntg bs,0957 Ntg sc,0357 Ntg sc,424 Ntg sc
mmu_miR_2183_241095_mat,miR-2183,miR-2183,26.8767177514946,27.9163372120031,26.9559275111004,34.0345873868236,36.3734980879756,32.5495904902297,29.5984445367668,31.4486463274749,28.836814364275,24.5679738276203,24.5215451257467,26.6528617875626,27.5916517509194,29.3989528440444,27.5514030466368,33.1858401048124,32.656962429876,36.8300522248945,29.1889422235427,27.7888931924518,28.294879373959,23.3988470055028,24.3452912492688,25.7933907649839,43.1705270495485,39.2669596963976,42.2829091353629,42.5887912174965,41.8671131027292,42.1877298896446,42.0033517528938,33.6092430279691,27.249660824866034,TRUE,29.9613017428389,FALSE,25.247460246976534,TRUE,34.3192253216763,FALSE,41.827296774701374,FALSE,28.180669213866867,TRUE,28.424238263317832,TRUE,24.512509673251834,TRUE,34.22428491986097,FALSE,39.91685944330918,FALSE,0.1959005376344086,NA,0.03056051873198847,NA,NA,0.3139689265536723,0.35286134453781515,0.023362623762376238,NA,NA,2.71164091797287,0.23283461055091,-2.00220057788949,0.453056782001153,7.06956449681028,0.00277079879373643,14.5776359498353,8.48351507801116e-8,-4.71384149586235,0.0388780613526625,4.35792357883741,0.0547127931977129,11.8659950318625,2.10855846809454e-6,9.07176507469977,1.35626588408749e-4,16.5798365277248,8.25780786161901e-9,7.50807145302505,0.00129204674603903,0.243569049450947,0.98334352901999,-3.66815954061505,0.121489665176921,6.04361570599408,0.0125474436790162,11.7361902294423,2.54265984368648e-6,-3.91172859006599,0.0731134252749843,5.80004665654313,0.00653060665872884,11.4926211799913,1.74058318947336e-6,9.71177524660913,9.81572936193752e-5,15.4043497700573,2.96690368449414e-8,5.69257452344822,0.0146657360865845,-1,NA,NA,0.5572895442359249,0.7633760563380282,33.534664,32.10139,32.432056,32.78185,33.13726,34.584877
mmu_miR_219_000522,miR-219a-5p,miR-219,30.8791564148095,31.5499990221544,29.8160273119833,23.3872121454909,23.1518346759301,23.1235564595843,21.901608690454,23.6905926686139,23.1233330663001,27.7827691334364,26.3504648975424,26.9818083242108,28.1807734323952,29.6398590214217,28.4834968807466,23.1863685539256,24.6119060776544,24.682973656689,22.8279748574849,22.9225071985877,22.4202071723897,26.9383498116613,29.2898824172243,23.8827917450058,22.6957600850248,22.9360284002982,22.6516297068068,23.3136882012622,22.0178495623609,22.1156200255055,22.399137766326,22.5660375518511,30.748394249649067,FALSE,22.90517814178933,TRUE,27.038347451729866,TRUE,23.2208677603351,TRUE,22.899276598348,TRUE,28.768043111521166,TRUE,22.7235630761541,TRUE,26.703674657963802,TRUE,24.160416096089666,TRUE,22.274661226510876,TRUE,NA,0.22776092896174863,0.8867060518731988,0.25872328767123287,0.1576869918699187,0.993545197740113,0.23216666666666666,0.9075730198019802,0.43097154471544713,0.057939058171745154,-7.84321610785974,6.66903614882343e-8,-3.7100467979192,0.00112054344003471,-7.52752648931401,4.04045696971523e-7,-7.84911765130108,2.55741673277526e-8,4.13316930994053,5.05511367151709e-4,0.315689618545729,0.846994360429965,-0.0059015434413468,0.995193941974924,-3.81747969139481,6.75883800783463e-4,-4.13907085338188,1.45113425051292e-4,-0.321591161987076,0.86567647877237,-6.04448003536706,1.56726091122117e-6,-2.06436845355737,0.0747072829118224,-4.60762701543151,3.77379289370939e-4,-6.49338188501029,5.93867839409262e-7,3.98011158180969,4.20659307977157e-4,1.43685301993554,0.175065320802612,-0.448901849643228,0.714923382059612,-2.54325856187414,0.0204451143053766,-4.42901343145292,9.86639708163453e-5,-1.88575486957877,0.12225527595977,2,0.2529139344262295,0.39932972972972974,NA,0.9467577464788732,28.183626,32.234077,29.677238,33.171642,33.59397,33.266937
mmu_miR_221_000524,miR-221-3p,miR-221,24.043716696679,23.7111912266911,24.2473911076648,23.7570264260592,23.1496560448495,23.023182231511,21.2372238748508,21.9438725803235,21.5984016331705,22.1907827223656,22.5183271177589,22.0851085689804,24.9442562857167,24.2154041745218,24.5274520495279,23.5534729980729,23.2128071460479,23.323601260826,21.8566051474321,21.7167499371727,21.3529085891014,24.4513390363969,23.665039269478,23.3672877924707,23.9132016256791,24.3734401120449,24.4598082796583,23.675222112225,24.0609748962574,24.0653002522571,23.674818290664,23.5954317086611,24.0007663436783,TRUE,21.593166029448266,TRUE,22.264739469701635,TRUE,23.309954900806567,TRUE,24.105418032401825,TRUE,24.5623708365888,TRUE,21.6420878912354,TRUE,23.827888699448533,TRUE,23.363293801648933,TRUE,23.8491312869599,TRUE,0.8143387096774194,0.20027185792349728,0.4501066282420749,0.5669821917808219,0.8658170731707318,0.8279435028248587,0.19404341736694677,0.6879368811881188,0.4785216802168022,0.6909404432132964,-2.40760031423007,2.23801916058744e-6,-1.73602687397668,1.85143430250128e-4,-0.690811442871759,0.154037070492018,0.104651688723496,0.841149893590333,0.67157344025339,0.141056739524646,1.71678887135831,2.93704891144778e-4,2.51225200295357,6.5722140230872e-7,1.04521543110492,0.0129615506135818,1.84067856270018,4.00467723503652e-5,0.795463131595256,0.103712566875547,-2.9202829453534,6.68768596736871e-8,-0.734482137140255,0.111954487379316,-1.19907703493984,0.0118026890214852,-0.713239549628899,0.07766124762302,2.18580080821314,8.47808380818454e-6,1.72120591041356,1.23084717264465e-4,2.2070433957245,2.35349431849418e-6,-0.464594897799586,0.302692646234859,0.0212425875113559,0.978842031333829,0.485837485310942,0.340982869825904,2,0.8219754098360655,0.6481445945945946,0.8585428954423593,0.7905929577464789,31.02212,30.311476,34.580406,35.97156,33.080944,40
mmu_miR_222_002276,miR-222-3p,miR-222,21.3576912395559,20.9885271182867,21.2568965824957,20.8202672029228,21.0964286467143,20.9622142060569,20.43577001534,20.5922567041684,20.9734521162263,19.9838499214691,20.290416690265,19.8031153695559,22.6307130506047,22.1454165118148,22.543872073764,20.9680885898076,21.2769689423323,21.3169244630097,21.9241361879679,21.8455517421643,22.1310122472381,21.0982932008738,20.9751960849502,21.2264819820107,20.4825260059812,20.1548411629037,20.6077556120374,20.1797516788886,21.0332098853612,21.0825257440239,20.9656174898927,20.7333962684799,21.2010383134461,TRUE,20.66715961191157,TRUE,20.025793993763333,TRUE,20.959636685231334,TRUE,20.356218614952724,TRUE,22.4400005453945,TRUE,21.966900059123432,TRUE,21.099990422611565,TRUE,21.18732733171653,TRUE,20.953687346939425,TRUE,0.7305631720430108,0.648051912568306,0.4604438040345821,0.6672561643835616,0.43084959349593493,0.8324929378531073,0.748796918767507,0.5012116336633663,0.45926829268292685,0.3810789473684211,-0.533878701534494,0.0986157470925543,-1.17524431968272,5.53000178961506e-4,-0.241401628214728,0.581469671571685,-0.844819698493349,0.00486964630178423,-0.641365618148224,0.0558930711960382,0.292477073319766,0.439450680868255,-0.310940996958856,0.346114808671838,0.933842691467991,0.00368505579813937,0.330424621189369,0.270869906574608,-0.603418070278621,0.097344464136444,-0.473100486271044,0.156394334877497,-1.34001012278293,2.65349497861004e-4,-1.25267321367797,5.94505485239954e-4,-1.48631319845506,1.81006546968818e-5,-0.866909636511885,0.00677011308693977,-0.779572727406926,0.012170148014977,-1.01321271218402,8.00461818114155e-4,0.087336909104959,0.848236911556518,-0.146303075672137,0.676796449012493,-0.233639984777095,0.5882046083925,2,0.6513251366120218,0.5108513513513514,0.7001340482573727,0.7066676056338028,25.271393,28.637957,27.652666,30.038445,29.427866,27.086908
mmu_miR_223_002295,miR-223-3p,miR-223,29.8439601902945,29.1644748998018,28.259790488679,35.3772602734586,35.4178641172296,35.6989442716119,32.9629311666953,30.3033682986024,32.7239657080284,17.6624947825027,18.0063037476247,18.1719239764004,29.3618538421292,30.4997779952051,29.2267569192187,34.9515069583795,33.0118913043757,35.0892089914204,29.6267323894169,29.4791394585462,29.49348643309,18.2524417903416,18.8426401362416,19.9173944749088,24.9994957741812,24.3906502219165,24.1319763492393,24.7089073597425,27.7890432188809,27.2513285237375,26.8878987662267,26.6146641231552,29.08940852625843,TRUE,31.996755057775367,FALSE,17.946907502175932,TRUE,35.498022887433365,FALSE,24.557757426269873,TRUE,29.696129585517667,TRUE,29.5331194270177,TRUE,19.004158800497333,TRUE,34.3508690847252,FALSE,27.135733658000074,TRUE,0.6057647849462365,NA,8.645533141210375e-4,NA,0.17655149051490515,0.685677966101695,0.7018025210084033,6.150990099009901e-4,NA,0.312292243767313,2.90734653151693,5.9515032891632e-4,-11.1425010240825,1.84621448419966e-12,6.40861436117492,6.30113128746787e-8,-4.53165109998857,1.56674012878953e-6,-14.0498475555994,1.05265067071173e-14,3.50126782965799,1.42462142736637e-4,-7.4389976315055,6.34509491349318e-10,17.5511153852574,6.71819476623689e-17,6.61084992409392,3.53617678354803e-9,-10.9402654611635,6.33801168972229e-13,-0.163010158499979,0.945453292505073,-10.6919707850204,4.56665857946448e-12,4.65473949920747,9.76776555324281e-6,-2.56039592751763,0.00122015681571081,-10.5289606265204,6.38916348818635e-12,4.81774965770745,7.74238025867465e-7,-2.39738576901765,0.00169065858010103,15.3467102842278,1.42972741104482e-15,8.13157485750273,6.55838754655434e-11,-7.2151354267251,1.19279620102917e-9,2,NA,NA,0.6679128686327078,0.8366704225352113,30.60805,32.810898,32.19805,35.48573,34.617943,33.63857
mmu_miR_224_002553,miR-224-5p,miR-224,34.3983765494582,31.433459999333,30.8515546514148,31.7546451002101,31.5607651942047,31.3660462994039,29.9585604205652,31.2470965094971,28.7672688387702,31.5921560794825,31.6033362165522,32.8289101108735,35.0519916221999,34.6299035246049,31.5359914227728,31.0750078514773,29.939650984498,30.631277950427,29.1608888150687,29.3216221202119,30.3846989555054,30.6906711415889,31.1063885596162,31.0474952497936,31.579931711412,31.1507421801961,31.333077035866,31.4888157995919,32.6721044165464,32.3599584297615,32.7724592804031,33.6223537150527,32.227797066735334,TRUE,29.9909752562775,TRUE,32.00813413563607,FALSE,31.5604855312729,TRUE,31.388141681766502,TRUE,33.73929552319253,TRUE,29.622403296928667,TRUE,30.948184983666234,TRUE,30.548645595467434,TRUE,32.85671896044092,TRUE,0.7803239247311828,0.19014754098360656,NA,0.580827397260274,0.5463495934959349,0.9540324858757062,0.19989775910364146,0.4753168316831683,0.25942276422764227,0.8810332409972299,-2.23682181045785,0.0341458603257009,-0.219662931099279,0.956480601144758,-0.667311535462424,0.675654707914096,-0.839655384968832,0.432234664256943,2.01715887935857,0.0727705241834192,1.56951027499543,0.168330260949312,1.39716642548902,0.175567795217756,-0.447648604363145,0.753416338959449,-0.619992453869553,0.558642803126145,-0.172343849506408,0.928375069760348,-4.11689222626389,1.8352054057134e-4,-2.79111053952633,0.0140271015351886,-3.19064992772513,0.00680405404280611,-0.882576562751631,0.415597383990154,1.32578168673757,0.235146320444163,0.92624229853876,0.398845536349648,3.23431566351226,0.00122349773757606,-0.399539388198807,0.7710865867162,1.9085339767747,0.0526443459048351,2.3080733649735,0.0479843083788294,1,0.6580683060109289,0.58025,0.7195750670241287,0.9518028169014084,40,40,40,40,40,40
mmu_miR_23a_000399,miR-23a-3p,miR-23,38.2181514965536,38.3027819843444,38.2484928277576,39.6477358626518,39.3576532450643,39.6167946827825,36.2890457383888,38.6501302802916,38.1036274317157,38.8190030019434,38.710073603948,38.6003399930968,38.0996403785927,38.2317435579359,37.9701418218905,39.5434990153893,39.2269026087238,39.7225333127726,37.8601291947135,30.9297835213005,38.073782106073,38.6331728204396,38.7089680423531,38.9327097417615,36.0095480738362,36.6112566561263,36.0992840466675,36.9779478211799,38.9012724128104,35.9120591713671,36.9325200570279,39.2216835648866,38.25647543621854,FALSE,37.680934483465364,FALSE,38.709805532996064,FALSE,39.5407279301662,FALSE,36.424509149452476,FALSE,38.1005085861397,FALSE,35.62123160736233,FALSE,38.7582835348514,FALSE,39.4976449789619,FALSE,37.741883801523,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.57554095275313,0.77053861786809,0.453330096777563,0.907504164704596,1.28425249394773,0.528065086318319,-1.83196628676604,0.202118792428525,1.02887104953069,0.571579362999505,1.85979344670086,0.277620008796883,-1.25642533401291,0.426924694979531,0.83092239717017,0.648178164989636,-2.2852963835436,0.096693830564785,-3.11621878071377,0.0636616530547522,-2.47927697877736,0.109647102482496,0.657774948711683,0.785839700400326,1.39713639282216,0.508474100010434,-0.358624784616722,0.847915917385317,3.13705192748905,0.0382778467669785,3.87641337159953,0.00868837809183957,2.12065219416064,0.135489279972544,0.739361444110479,0.681712220305806,-1.01639973332841,0.509832334099361,-1.75576117743888,0.331322868904056,2,NA,NA,NA,NA,40,40,40,40,40,40
mmu_miR_23b_000400,miR-23b-3p,miR-23,24.1826423766584,24.9594943663027,25.6759519345886,24.3476116932346,24.2208418097241,24.3449908808798,22.5836058274106,23.265446889761,23.5577732076399,22.5664926366835,23.0159197457555,24.721688831097,23.4609509566635,24.3590506046967,22.9463675143391,23.7746880492566,24.9082349831438,24.2744837334685,24.4639015658924,23.9690976813062,24.4271292151246,27.0907170135793,24.6258076011873,22.4535199439826,24.3851221457244,24.1112705279842,24.169587585219,23.5437300102334,23.734823540996,23.2714361831039,23.176401032169,22.9421525436742,24.939362892516566,TRUE,23.135608641603834,TRUE,23.434700404512,TRUE,24.3044814612795,TRUE,24.05242756729025,TRUE,23.588789691899766,TRUE,24.286709487441065,TRUE,24.723348186249734,TRUE,24.319135588622967,TRUE,23.281203324985775,TRUE,0.8328924731182795,0.3627295081967213,0.5018487031700288,0.6474945205479452,0.5710094850948509,0.40149858757062146,0.7256946778711485,0.7977772277227723,0.6893319783197832,0.2955775623268698,-1.80375425091273,0.0616267603714755,-1.50466248800457,0.154560536086866,-0.634881431237094,0.660432597828357,-0.886935325226339,0.354551596854047,0.299091762908162,0.836053244521258,1.16887281967563,0.285086971548792,0.916818925686389,0.360196887636888,0.869781056767472,0.411118405305736,0.617727162778227,0.522334992355071,-0.252053893989245,0.879408455159691,0.697919795541299,0.599421269823671,1.13455849435,0.298140176277887,0.730345896723211,0.602839085699329,-0.307586366913974,0.788846306463386,0.436638698808696,0.739924634720885,0.0324261011819117,0.980095181572874,-1.00550616245527,0.280846251818313,-0.404212597626785,0.743964916069362,-1.44214486126397,0.114360639431696,-1.03793226363718,0.382856860198105,2,0.7574576502732241,0.4871581081081081,0.8106085790884718,0.3614492957746479,30.867022,32.461433,30.934391,31.384623,33.287685,40
mmu_miR_24_000402,miR-24-3p,miR-24,18.956457523843,19.0616447592409,18.975567497078,19.1259084591775,19.3093262721096,19.3827538515513,19.2774792955822,19.4533385281634,19.0722873195149,18.197422833173,18.5632470346508,18.3911309747062,19.233732278375,19.4162646858251,19.098097744641102,19.5508222251156,19.7505497989872,19.6078198832153,19.3506590297179,19.3763436396651,19.269474240036,19.0233137557347,19.0184009257626,19.0842895739061,18.8475856334243,19.0808738973406,19.165697685832,19.016773071109,19.0482359032682,19.0514452752168,18.9790776829452,19.0011327795992,18.99788992672063,TRUE,19.267701714420166,TRUE,18.383933614176666,TRUE,19.272662860946134,TRUE,19.027732571926474,TRUE,19.249364902947068,TRUE,19.332158969806333,TRUE,19.0420014184678,TRUE,19.636397302439367,TRUE,19.01997291025735,TRUE,0.5560295698924731,0.7152513661202186,0.4580720461095101,0.6591082191780822,0.5545474254742547,0.5214703389830508,0.6930868347338935,0.5534962871287129,0.7132533875338753,0.4631426592797784,0.269811787699549,0.352193230101654,-0.613956312543994,0.0284297375029956,0.274772934225517,0.433905262684454,0.0298426452058534,0.931212540109393,-0.883768100243543,0.00215600489457112,0.00496114652596812,0.991284766551629,-0.239969142493695,0.391727010915385,0.888729246769511,0.00133585880081829,0.643798957749848,0.00996817899193517,-0.244930289019663,0.541947141040434,0.0827940668592965,0.889015407496198,-0.20736348447927,0.537975265384205,0.387032399492313,0.239314805708835,-0.229391992689749,0.406432587567521,-0.290157551338567,0.317354518097782,0.304238332633016,0.267026550199461,-0.312186059549045,0.231940588305944,0.594395883971583,0.029436360337715,-0.0220285082104787,0.969267257970735,-0.616424392182061,0.0377003259529298,2,0.60424043715847,0.636295945945946,0.592946380697051,0.5448450704225352,25.87012,27.41335,26.47344,27.024616,27.54725,28.102179
mmu_miR_24_2_002494,miR-24-2-5p,miR-24,28.8461743036329,26.4773716603676,26.9461011129513,28.5596799238663,28.3027781574801,27.8161391788669,26.1925335038216,26.0343903615226,26.411433146605,25.8955272378726,26.6920095654669,24.9785016409072,28.3207085458221,27.1778864550879,28.5137171648514,29.0414464198814,28.9668661246977,28.2371981355289,25.7146840585196,26.9305459009029,25.0631541375382,27.6646629877291,26.9066952008675,25.7816706476585,25.4722646508241,26.5556460605085,25.7156704564159,25.4116480210791,25.6222161570025,26.4872587965047,25.7429769864245,24.6216265895505,27.423215692317267,TRUE,26.212785670649733,TRUE,25.855346148082234,TRUE,28.22619908673777,TRUE,25.7888072972069,TRUE,28.0041040552538,TRUE,25.9027946989869,TRUE,26.784342945418366,TRUE,28.748503560036,TRUE,25.61851963237055,TRUE,0.705231182795699,0.49360245901639344,0.42110806916426513,0.953372602739726,0.2991544715447155,0.7500889830508475,0.3889033613445378,0.5665408415841584,0.9620230352303523,0.17524376731301938,-1.21043002166755,0.15803420505732,-1.56786954423508,0.0736745991087623,0.802983394420444,0.456554668321066,-1.6344083951104,0.0341374805333811,-0.357439522567532,0.760376447055808,2.01341341608799,0.0201973250494751,-0.42397837344285,0.664505856158817,2.37085293865552,0.00445102961052743,-0.0665388508753181,0.957067112088046,-2.43739178953084,0.00685642935003217,-2.1013093562669,0.010238637005249,-1.21976110983543,0.18433153687159,0.744399504782198,0.521004796869686,-2.38558442288328,0.0025701843559153,0.881548246431471,0.321586283683701,2.8457088610491,7.19720065536185e-4,-0.284275066616381,0.767003160247512,1.96416061461763,0.0196282475714782,-1.16582331304785,0.136143244470638,-3.12998392766548,6.19737156297924e-4,-1,0.9090532786885246,0.9195594594594595,0.7661554959785523,0.8016507042253521,39.868393,39.75142,40,28.06584,34.43264,40
mmu_miR_25_000403,miR-25-3p,miR-25,27.5014398944647,26.006893603084,27.1377895657915,26.3933971943545,26.1453197745337,26.1250071909056,23.8567602815338,23.7379307329413,24.2842978423373,24.556100589661,24.8589984070072,20.5232215547006,25.7334311405956,25.7537267275877,23.2424021898392,25.5610285768831,26.8145192937681,26.1177333833307,23.3698292786696,23.0339896398276,23.0624227998955,30.1867200653981,29.518983701778,26.5552452571528,25.0776874384506,25.5022522085183,24.5934699592847,25.4300678865819,25.266116545018,26.0523595026097,24.8215439760255,25.5968004035989,26.882041021113398,TRUE,23.9596629522708,TRUE,23.312773517122935,TRUE,26.22124138659793,TRUE,25.150869373208874,TRUE,24.909853352674165,TRUE,23.1554139061309,TRUE,28.7536496747763,FALSE,26.164427084660634,TRUE,25.434205106813025,TRUE,0.9419247311827957,0.29718306010928963,0.23212536023054756,0.8313328767123288,0.5241111111111111,0.3181087570621469,0.1111204481792717,NA,0.7167764227642276,0.48167313019390584,-2.92237806884258,0.0132538406604996,-3.56926750399044,0.00366516024674199,-0.660799634515445,0.734510890597774,-1.73117164790452,0.119855654269056,-0.646889435147859,0.663647721017891,2.26157843432714,0.0682106257453997,1.19120642093806,0.326798802814778,2.908467869475,0.0128413354988107,1.83809585608592,0.0890626251151577,-1.07037201338908,0.541947141040434,-1.75443944654326,0.15708058043629,3.84379632210213,0.00282398786528024,1.25457373198646,0.436577248343908,0.524351754138856,0.693566012293578,5.5982357686454,2.41248874965514e-5,3.00901317852972,0.00939997144870158,2.27879120068212,0.0355051561067657,-2.58922259011567,0.0300589279124954,-3.31944456796328,0.00349560523929137,-0.730221977847606,0.650341960119733,2,0.9434084699453552,0.5142486486486486,0.947916890080429,0.36314788732394365,37.479733,30.946207,40,34.523403,39.235676,33.65173
mmu_miR_26a_000405,miR-26a-5p,miR-26,19.1183845909544,19.2019261910908,19.2119496564797,18.6431591935617,18.629555289587,18.4733370123323,17.9361932343402,17.6292992922881,18.167711441536,17.732628389507,17.858611891087,17.812064965856,19.6143466747834,19.1978966257077,19.3872626805845,18.7693972605184,19.0074761013062,18.8140844234648,18.5307694227246,18.2676507293855,18.2477463490966,19.8756298094083,19.5305682958893,19.9911288208534,18.3063304819539,18.3131794565424,18.315915939616,19.4301445232503,18.3268587047187,18.1190029109606,18.1365507426,18.3197781321015,19.177420146174967,TRUE,17.9110679893881,TRUE,17.801101748816667,TRUE,18.582017165160334,TRUE,18.59139260034065,TRUE,19.399835327025198,TRUE,18.3487221670689,TRUE,19.799108975383668,TRUE,18.863652595096465,TRUE,18.2255476225952,TRUE,0.7824206989247312,0.4652377049180328,0.4698544668587896,0.585513698630137,0.6273414634146341,0.6937881355932204,0.5367871148459383,0.841654702970297,0.5280257452574526,0.30115650969529084,-1.26635215678684,6.8153940253303e-4,-1.37631839735827,3.70312787148897e-4,-0.595402981014633,0.143717613715297,-0.586027545834309,0.081900862967983,-0.109966240571431,0.836359057512023,0.670949175772208,0.0749998760102694,0.680324610952532,0.0446682238095454,0.780915416343639,0.02719402173385,0.790290851523963,0.0159131111844197,0.009375435180324,0.987746255992625,-1.05111315995632,0.00316067128318518,0.399273648358417,0.329339439274158,-0.536182731928758,0.215481202378772,-1.17428770443001,8.74046167846542e-4,1.45038680831474,1.5350989763832e-4,0.514930428027561,0.1430112962902,-0.123174544473688,0.767003160247512,-0.935456380287174,0.0112155445790913,-1.57356135278842,4.53984647257296e-5,-0.63810497250125,0.114039975819545,2,0.6914508196721312,0.46844594594594596,0.7615817694369973,0.5721352112676056,25.145182,27.791939,26.161375,26.872938,27.951931,29.161097
mmu_miR_26b_000407,miR-26b-5p,miR-26,21.3610716916763,22.199121704556,21.8057063296325,20.9535373577568,20.9640901378421,21.3111069125049,19.4413280540518,20.0529642592093,19.5716366361551,19.0474246811435,19.5940969712921,19.965715433867,22.0782052050807,21.6578799081419,22.159221550992,21.583549596215,22.0695052220476,21.9382968509981,20.1606280102976,20.072536301745,19.7142775352981,20.7949911998144,21.6138120612243,20.5424162455687,19.930052006039,20.1602603361812,19.9463018927616,19.8554530745318,20.1950788065776,20.8226791120077,20.0928619475537,20.0214434674114,21.788633241954933,TRUE,19.688642983138735,TRUE,19.5357456954342,TRUE,21.076244802701268,TRUE,19.973016827378398,TRUE,21.965102221404866,TRUE,19.982480615780233,TRUE,20.9837398355358,TRUE,21.863783889753567,TRUE,20.2830158333876,TRUE,0.9082889784946236,0.41206967213114754,0.4059077809798271,0.7455698630136987,0.40313414634146344,0.7854124293785311,0.39101680672268907,0.5939888613861386,0.8141165311653117,0.2974072022160665,-2.09999025881619,1.48948887516098e-5,-2.2528875465207,9.03610964536661e-6,-0.71238843925364,0.143717613715297,-1.81561641457652,4.85330440514428e-5,-0.152897287704516,0.80628991526589,1.38760181956255,0.00269520945553933,0.284373844239667,0.547231991747096,1.54049910726706,5.91628260406262e-4,0.437271131944183,0.277994333264493,-1.10322797532288,0.0176031536837628,-1.98262160562462,2.125803543118e-5,-0.981362385869062,0.0303264744674952,-0.101318331651306,0.903430059749141,-1.68208638801724,1.53982676979101e-4,1.00125921975556,0.0191486768987318,1.88130327397332,4.51918251847665e-5,0.300535217607379,0.497976564274328,0.880044054217755,0.0417985859404357,-0.700724002148181,0.0801085031910521,-1.58076805636594,7.81392947995849e-4,2,0.8219754098360655,0.8064837837837838,0.8739544235924933,0.768212676056338,27.341862,29.0793,28.464705,28.850182,29.132664,30.961885
